,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,salary
8531,23,2,173851,1,10,4,2,1,4,1,40,38,0
7311,21,2,249727,0,9,4,7,3,4,1,22,38,0
2577,30,2,272451,2,13,4,0,1,4,0,40,38,0
25119,32,2,117963,0,9,2,5,0,4,1,45,38,0
25657,28,2,261278,4,11,4,12,1,2,0,40,38,0
26752,19,2,283945,7,6,4,5,2,4,1,45,38,0
20703,29,2,354558,0,9,2,11,0,4,1,60,38,0
28208,47,2,107460,0,9,5,3,4,4,0,37,38,0
23232,47,2,201699,6,12,2,11,0,4,1,50,38,0
27682,54,2,36480,0,9,2,11,0,4,1,50,38,0
844,67,3,76860,0,9,2,3,0,1,1,40,38,0
18554,36,5,36397,2,13,0,9,1,4,0,55,38,0
6403,37,3,27997,0,9,4,13,1,4,1,50,38,0
2572,25,2,216010,6,12,2,0,5,4,0,40,38,0
28465,38,2,141550,7,6,0,2,1,4,1,40,38,0
22050,20,2,184779,1,10,4,12,3,4,0,20,38,0
24188,38,3,244803,1,10,2,11,0,4,1,60,4,0
13494,26,2,272669,2,13,4,11,1,1,1,20,34,0
571,45,2,462440,5,7,6,7,1,2,0,20,38,0
14316,31,4,325355,2,13,2,3,5,4,0,40,38,0
13237,53,0,39643,0,9,6,3,1,4,0,58,38,0
15049,61,2,170262,0,9,2,3,5,4,0,38,38,0
4917,25,2,120268,2,13,4,9,3,4,1,70,38,0
607,43,2,174524,0,9,2,6,0,4,1,40,38,0
14670,47,2,343579,14,2,3,4,1,4,1,12,25,0
27952,56,2,158752,3,14,2,3,5,4,0,50,38,0
6856,23,1,496382,1,10,3,0,3,4,0,40,12,0
19101,30,4,115932,0,9,4,2,1,4,1,50,38,0
18619,20,2,382153,1,10,4,11,3,4,1,25,38,0
3735,41,1,52037,1,10,0,0,4,4,0,40,38,0
16241,53,2,283320,2,13,0,12,1,4,0,40,38,0
4569,52,2,270142,4,11,5,3,4,2,0,60,38,0
6788,28,2,119793,1,10,4,0,3,4,1,40,38,0
17664,43,2,114351,0,9,0,2,1,4,1,35,38,0
12646,62,2,88579,0,9,4,0,1,4,0,38,38,0
5362,47,2,201127,1,10,2,13,0,4,1,50,38,0
291,22,2,199698,1,10,4,11,3,4,1,15,38,0
10892,26,2,57600,2,13,2,9,0,4,1,40,38,1
11702,38,2,372484,5,7,4,7,3,2,0,40,38,0
15572,35,2,301862,0,9,2,6,0,4,1,40,38,0
11522,36,2,111499,3,14,4,3,1,4,0,40,38,0
5065,39,2,174368,0,9,2,0,5,4,0,40,38,0
2366,47,2,188330,0,9,2,13,0,4,1,25,38,0
12350,36,4,129150,0,9,2,4,0,4,1,50,38,0
25837,43,4,99220,2,13,2,11,0,4,1,40,38,1
26281,35,2,244803,0,9,4,5,2,4,1,40,28,0
6120,21,0,169003,11,8,4,0,3,2,1,25,38,0
22712,20,2,138938,1,10,4,9,3,4,0,10,38,0
29223,23,2,91658,1,10,0,5,3,4,1,40,38,0
21210,22,2,429346,0,9,4,0,2,2,1,40,38,0
17120,54,2,169719,2,13,2,11,0,4,1,40,38,1
27432,18,2,122775,0,9,4,7,3,4,1,35,38,0
11321,55,2,188917,0,9,0,5,1,4,0,40,38,0
18802,40,2,283724,10,5,4,2,2,2,1,49,38,0
11158,48,3,181307,0,9,2,2,0,4,1,60,38,0
27699,40,2,247469,12,16,2,9,5,4,0,30,38,0
19676,32,2,241802,0,9,2,7,5,3,0,40,38,0
12439,38,1,223004,1,10,0,10,1,4,1,75,38,0
6899,83,2,195507,0,9,6,10,1,4,1,55,38,0
1546,20,4,211466,0,9,4,13,3,4,1,80,38,0
3173,49,1,249289,2,13,0,9,4,2,0,40,38,0
3876,41,1,66118,1,10,2,13,5,4,0,25,38,0
22761,43,2,193672,0,9,2,6,0,4,1,40,38,0
13626,23,2,434467,1,10,2,12,0,4,1,42,38,0
23614,32,4,92531,0,9,0,2,4,4,1,40,38,0
10933,48,2,160647,1,10,4,3,1,4,0,40,20,0
13912,25,2,38090,2,13,4,11,1,4,1,44,38,0
21073,34,5,112062,3,14,4,9,4,4,0,40,38,0
6001,49,2,61307,8,4,2,6,0,3,1,38,38,0
27754,38,2,430035,10,5,2,4,0,4,1,54,25,0
1019,31,2,51259,2,13,4,9,1,4,1,47,38,0
28629,34,2,140092,0,9,4,12,1,4,1,40,38,0
17287,35,2,240389,1,10,2,11,0,4,1,43,38,0
29588,68,4,122094,0,9,2,2,0,4,1,15,38,0
27368,43,5,424094,12,16,4,9,1,4,0,40,38,0
11790,39,2,306646,1,10,2,11,0,4,1,50,38,0
12704,45,2,225456,2,13,2,9,0,4,1,40,38,1
27310,19,2,329130,5,7,5,7,3,4,0,40,38,0
27730,55,1,176046,3,14,2,9,5,4,0,40,38,0
7779,82,2,152148,8,4,2,5,0,4,1,2,38,0
5238,47,5,55272,1,10,2,2,0,4,1,40,38,0
22667,35,2,77146,2,13,2,11,0,4,1,45,38,1
22823,32,2,160634,2,13,2,4,0,4,1,60,38,1
4350,65,3,208452,1,10,2,11,0,4,1,35,38,0
15706,26,2,105059,10,5,2,2,0,4,1,20,38,0
14188,53,2,215790,1,10,6,0,2,4,0,22,38,0
7473,23,2,252153,1,10,4,7,1,4,0,28,38,0
18983,58,4,450544,2,13,2,3,0,4,1,40,38,1
3175,21,2,151158,1,10,4,9,3,4,0,25,38,0
29544,49,1,78859,3,14,6,9,4,4,0,20,38,0
7300,49,0,94754,3,14,2,0,0,4,1,40,38,1
25685,43,2,187702,1,10,4,7,1,4,1,45,38,0
26417,43,2,173316,6,12,0,2,1,4,1,40,38,0
16349,40,2,116632,0,9,0,11,1,4,1,60,38,0
29027,25,1,137296,6,12,4,0,3,2,0,38,38,0
21154,43,0,197069,2,13,2,9,0,4,1,40,29,1
27356,35,2,160910,1,10,2,11,0,4,1,50,38,0
23161,40,2,199900,6,12,2,3,0,4,1,55,38,0
698,46,0,167381,0,9,2,0,5,4,0,40,38,0
16802,32,2,328060,10,5,5,7,4,3,0,40,25,0
19399,22,2,195179,1,10,4,11,3,4,1,24,38,0
19287,55,2,141326,0,9,2,2,0,4,1,40,38,0
13267,24,2,183594,4,11,4,2,3,4,1,20,38,0
5282,20,2,165804,1,10,4,0,3,3,0,40,38,0
4467,37,2,30267,5,7,4,13,1,4,1,60,38,0
26671,32,4,267161,2,13,0,3,4,2,0,30,38,0
3,53,2,234721,5,7,2,5,0,2,1,40,38,0
16084,29,2,157941,2,13,4,12,1,4,1,40,38,0
21122,30,2,75167,2,13,2,3,0,4,1,55,38,1
11102,48,1,219962,4,11,2,2,0,4,1,40,38,0
22157,22,2,113760,5,7,4,7,3,4,0,30,38,0
16527,25,2,194352,2,13,0,9,1,4,0,44,38,0
20655,22,2,162667,0,9,4,5,3,4,1,50,31,0
17004,23,2,162228,0,9,4,13,3,4,1,40,38,0
16481,27,2,204648,4,11,4,6,4,2,0,40,38,0
22313,23,2,210474,1,10,4,7,3,4,0,30,38,0
6105,20,2,227554,1,10,3,11,3,2,0,18,38,0
9539,43,2,209894,0,9,2,0,5,4,0,40,38,0
19552,20,2,396722,1,10,4,11,1,4,0,40,38,0
19471,53,0,84278,2,13,2,3,0,4,1,48,38,1
28647,28,2,120475,0,9,4,7,3,4,1,20,38,0
22897,32,2,223212,15,1,2,6,0,4,1,40,25,0
4597,27,2,198813,0,9,0,0,3,2,0,40,38,0
24917,36,2,115700,0,9,2,11,0,4,1,50,38,0
21174,28,2,65078,0,9,2,2,0,4,1,40,38,0
27528,24,2,224954,1,10,4,5,3,4,1,40,38,0
11665,29,4,70604,0,9,2,4,0,4,1,40,38,0
2618,20,5,243986,1,10,4,9,3,4,0,20,38,0
10124,46,2,164733,3,14,2,9,0,4,1,41,38,1
11378,55,2,223594,1,10,2,2,0,2,1,40,32,0
6716,54,5,93449,3,14,2,9,0,1,1,40,18,1
3813,46,2,190487,0,9,0,8,4,4,0,28,6,0
9915,61,2,28291,0,9,0,4,1,4,0,82,38,0
3100,39,2,89508,2,13,2,11,0,4,1,40,38,1
16733,54,2,53407,0,9,2,2,0,4,1,40,38,0
2536,24,2,199011,0,9,4,2,3,4,1,40,38,0
15726,51,2,160703,11,8,2,2,0,4,1,45,38,0
14157,36,2,174308,5,7,0,13,1,4,1,40,38,0
1497,40,5,345969,6,12,2,0,0,4,1,40,38,0
6754,37,5,354929,6,12,0,10,1,2,1,38,38,0
27779,44,0,308027,2,13,0,3,1,2,0,40,38,0
11037,46,2,143189,13,3,4,6,3,4,0,40,5,0
19226,37,2,120074,0,9,4,13,1,4,1,40,38,0
15316,34,4,49707,0,9,2,3,0,4,1,70,38,0
21348,35,4,171968,0,9,5,13,1,4,1,70,38,0
22066,19,1,176831,1,10,4,7,3,2,0,35,38,0
24065,31,2,208881,1,10,2,2,0,4,1,40,38,0
12115,41,0,192589,2,13,2,0,0,4,1,40,38,1
22798,40,2,289748,2,13,4,3,1,4,0,48,38,0
6121,52,5,338816,3,14,4,0,1,4,1,70,38,0
396,36,0,255191,3,14,4,9,1,4,1,40,38,0
23987,40,2,445382,0,9,2,3,0,4,1,40,38,0
23019,30,2,175931,0,9,2,2,0,4,1,40,38,0
11555,28,4,188278,2,13,2,2,0,4,1,55,38,1
20924,46,4,31267,0,9,2,13,0,4,1,50,38,0
8202,36,2,193026,2,13,2,11,0,4,1,40,38,1
6680,36,2,33001,0,9,0,4,4,4,1,50,38,0
17774,35,4,31095,4,11,4,4,1,4,1,60,38,0
15534,54,2,87205,0,9,6,7,1,4,0,15,38,0
13498,55,2,197399,3,14,2,3,0,4,1,55,38,1
27580,36,2,30509,1,10,0,9,4,4,0,45,38,0
146,29,2,191535,0,9,0,2,1,4,1,60,38,0
19835,47,2,93557,0,9,2,4,0,4,1,40,38,0
3177,38,2,364782,0,9,2,2,0,4,1,40,38,0
16431,38,2,33105,2,13,2,9,0,0,1,70,38,1
5226,23,2,149224,0,9,4,11,1,4,1,40,38,0
15186,25,2,188507,8,4,4,6,2,4,0,40,5,0
3007,59,0,31840,0,9,2,2,0,4,1,40,38,0
5705,40,2,323790,1,10,2,7,0,4,1,40,38,0
2749,29,2,100405,7,6,2,4,5,0,0,40,38,0
1947,45,1,135776,3,14,0,9,1,4,0,30,38,0
6096,56,3,70720,3,14,0,3,1,4,1,60,38,0
21609,33,2,246038,2,13,2,9,0,4,1,40,38,1
26241,28,2,204734,1,10,2,12,5,4,0,40,38,0
3537,45,2,33300,4,11,2,11,0,4,1,50,38,0
8377,58,2,197319,2,13,2,3,0,4,1,45,38,1
14804,20,2,91733,1,10,4,11,3,4,0,8,38,0
17093,43,2,144778,2,13,2,9,0,4,1,55,21,1
22486,26,2,68895,0,9,4,0,1,4,1,50,25,0
17953,27,2,203776,6,12,2,3,0,4,1,55,38,0
27828,20,2,137618,1,10,4,13,3,4,1,35,38,0
28488,22,2,133833,1,10,4,7,3,4,0,25,38,0
11329,43,2,194726,9,15,2,9,0,4,1,55,38,1
13779,51,1,97005,8,4,2,13,0,4,1,40,38,0
16773,68,2,159191,1,10,4,0,1,4,0,40,38,0
585,19,2,262601,0,9,4,7,3,4,0,14,38,0
4625,46,2,58126,0,9,2,2,0,4,1,40,38,0
19203,39,2,80324,1,10,2,3,0,4,1,62,38,0
10438,51,2,29580,5,7,2,11,0,4,1,30,38,0
24969,50,2,117295,7,6,2,2,0,4,1,40,38,0
26522,46,1,354962,0,9,2,6,0,2,1,40,38,0
28195,57,2,186386,2,13,6,9,4,4,1,40,38,0
12862,64,4,339321,2,13,2,9,0,4,1,24,38,1
3297,61,4,32423,0,9,2,4,5,4,0,40,38,0
24375,57,2,98926,1,10,6,12,1,4,0,16,38,0
4682,33,2,205649,6,12,3,2,1,4,1,20,38,0
2297,57,2,206206,2,13,2,11,0,4,1,40,38,1
14089,25,5,260754,2,13,4,10,1,2,1,40,38,0
15833,22,2,145964,2,13,4,11,3,4,1,40,38,0
14535,22,6,302347,0,9,4,5,3,4,1,40,38,0
1070,33,2,114691,2,13,2,11,0,4,1,60,38,1
6906,48,1,39464,3,14,4,9,1,4,0,52,38,0
671,23,2,352139,1,10,4,7,1,4,0,24,38,0
2983,23,2,145651,1,10,4,11,3,2,0,20,38,0
24608,44,5,166597,3,14,2,0,0,4,1,40,38,1
28186,45,2,362883,1,10,2,13,0,4,1,40,38,0
20395,69,2,200560,2,13,2,5,0,4,1,20,38,1
2460,78,1,136198,2,13,2,3,0,4,1,15,38,1
24478,32,2,158291,0,9,2,2,0,4,1,50,38,0
29071,50,1,231725,0,9,2,5,0,4,1,40,38,0
8332,45,2,140644,0,9,2,11,0,4,1,50,38,0
17854,56,2,104842,2,13,0,9,4,2,0,50,13,0
28464,36,2,745768,1,10,4,10,4,2,0,40,38,0
4421,53,2,29658,0,9,2,2,0,4,1,40,38,0
3088,20,2,185554,1,10,4,0,3,4,0,25,38,0
18248,50,2,180607,0,9,4,0,3,4,0,40,38,0
9901,46,0,110884,0,9,4,0,1,0,1,40,38,0
21270,62,2,98076,2,13,2,3,0,4,1,40,38,1
19450,32,1,40444,3,14,4,9,1,4,1,50,38,0
1239,32,3,199765,2,13,2,2,0,4,1,50,38,1
1364,31,2,209448,7,6,2,4,0,4,1,40,25,0
2134,41,2,110562,2,13,2,3,0,4,1,40,38,1
23941,73,2,173047,2,13,2,9,0,4,1,15,38,1
21649,23,1,218678,5,7,2,5,0,4,1,40,38,0
11539,56,5,466498,4,11,2,2,0,2,1,60,38,0
5890,26,2,174921,2,13,4,9,1,4,0,40,38,0
17337,73,4,336007,0,9,2,11,0,4,1,40,38,0
9578,65,2,190568,0,9,6,0,1,4,0,36,38,0
2498,45,1,224474,2,13,0,9,4,4,0,50,38,0
2920,35,4,216129,11,8,4,7,1,2,0,40,37,0
11426,30,2,164190,0,9,2,3,0,4,1,40,38,0
6917,37,2,176756,1,10,2,0,0,2,1,70,38,0
21203,43,2,354408,11,8,2,0,0,2,1,40,38,0
26388,43,2,169383,2,13,2,3,0,4,1,45,38,1
16108,21,2,83580,1,10,4,9,3,0,0,4,38,0
8373,29,2,134890,4,11,2,4,0,4,1,40,38,0
20055,34,2,191856,1,10,2,3,5,4,0,40,38,0
25667,26,2,177147,0,9,4,5,3,4,1,40,38,0
27662,37,2,73471,2,13,2,3,0,4,1,47,38,1
18973,28,2,44216,0,9,4,10,4,0,0,40,38,0
26024,65,2,178934,0,9,6,7,4,2,0,20,22,0
5640,21,2,29810,0,9,4,7,1,4,0,50,38,0
28443,20,2,182342,1,10,4,4,3,4,1,40,38,0
18864,35,2,73715,5,7,2,2,0,4,1,40,38,0
23254,31,5,63704,2,13,4,9,1,4,0,40,38,0
12112,46,1,215895,2,13,2,10,0,4,1,40,38,1
20403,23,2,176123,0,9,4,12,2,1,1,40,39,0
16392,40,2,187802,1,10,2,5,0,4,1,40,38,0
2695,34,2,511361,1,10,4,7,3,2,1,40,38,0
16454,37,1,98725,2,13,4,12,3,4,0,42,38,0
19549,23,2,227594,11,8,4,6,3,4,0,40,38,0
15302,24,2,83141,2,13,4,3,1,4,1,40,38,0
1502,28,2,89718,0,9,4,11,1,4,0,48,38,0
26480,48,2,145636,0,9,2,6,0,4,1,60,38,0
11250,53,2,49715,0,9,0,13,4,4,1,40,38,0
28155,22,1,121144,2,13,4,9,3,2,0,18,38,0
29860,41,2,206139,0,9,2,11,0,4,1,40,38,0
25301,36,5,243666,0,9,0,0,3,2,0,40,38,0
15824,34,2,94413,0,9,2,13,0,4,1,40,38,0
14326,37,2,241174,2,13,2,9,0,4,1,99,38,1
21478,46,2,96080,10,5,5,2,4,4,0,40,38,0
2422,19,2,196857,0,9,4,7,1,4,0,40,38,0
15147,39,2,315291,0,9,4,0,4,2,0,40,38,0
14576,32,2,37210,2,13,2,3,0,4,1,45,38,1
10304,52,2,180881,2,13,2,3,0,4,1,40,38,1
27554,44,2,370502,0,9,2,7,0,4,1,25,25,0
14706,37,2,79586,2,13,2,3,0,1,1,40,19,1
15142,29,2,131310,6,12,4,11,3,4,0,40,38,0
17936,32,4,410615,0,9,2,13,0,4,1,60,38,0
13397,38,2,184655,0,9,2,2,0,4,1,48,38,0
11385,36,2,169469,1,10,2,3,0,4,1,40,38,0
21099,60,4,95490,0,9,2,11,0,4,1,45,38,0
8392,32,2,73585,4,11,2,2,0,4,1,40,38,0
16757,26,2,245628,1,10,4,0,2,4,1,40,25,0
28445,46,2,148738,0,9,2,5,0,4,1,35,38,0
20200,25,2,570821,1,10,2,6,0,4,1,40,38,0
20056,36,2,215503,0,9,4,2,1,4,1,65,38,0
20152,22,2,246965,1,10,4,9,1,4,1,12,38,0
2709,48,2,125933,1,10,6,3,4,2,0,38,38,0
23706,50,2,240612,0,9,3,3,4,4,0,10,38,0
3789,24,2,238917,13,3,4,2,4,4,1,40,7,0
20175,23,2,242912,1,10,4,7,3,4,0,40,38,0
22543,22,2,115244,6,12,2,9,5,4,0,40,38,0
12415,39,2,291665,0,9,2,0,0,4,1,24,38,0
17286,17,2,138293,5,7,4,5,3,4,1,15,38,0
516,54,2,212960,2,13,2,11,0,4,1,35,38,1
24892,47,2,102628,3,14,2,3,0,4,1,55,38,1
10786,42,2,280167,3,14,2,9,0,4,1,40,38,1
28974,39,2,148903,0,9,0,11,1,4,0,50,38,0
25776,40,2,119101,1,10,2,2,0,4,1,68,38,0
15656,37,4,120130,3,14,2,3,0,4,1,60,38,1
18763,55,4,147098,10,5,2,2,0,4,1,50,38,0
26050,30,2,151967,1,10,2,2,0,4,1,58,38,0
9254,56,2,231781,0,9,2,11,0,4,1,40,38,0
11897,38,2,248886,0,9,2,0,0,4,1,42,38,0
17054,42,1,138077,3,14,2,9,5,4,0,38,38,0
14782,23,2,520231,1,10,4,9,1,4,0,45,38,0
11805,21,2,329530,5,7,2,2,0,4,1,40,25,0
16699,37,2,280966,1,10,2,6,0,4,1,50,38,0
27605,34,2,37646,6,12,2,2,0,4,1,65,38,0
9767,38,0,248919,0,9,2,13,0,4,1,40,38,0
5107,27,2,61580,1,10,0,0,2,4,0,40,38,0
13670,42,2,70055,5,7,2,13,0,4,1,45,38,0
4627,30,2,296509,8,4,5,4,1,4,1,45,25,0
17202,48,2,178686,0,9,0,2,1,4,1,40,38,0
13740,73,4,300404,1,10,2,11,0,4,1,6,38,0
29801,41,2,151736,7,6,4,6,1,4,1,40,38,0
17385,26,4,201930,0,9,2,2,0,4,1,50,38,0
3372,39,2,183898,6,12,2,2,0,4,1,60,10,0
27764,53,2,312446,2,13,2,3,0,4,1,60,38,1
18199,51,2,166934,0,9,2,6,0,4,1,40,38,0
1912,51,2,161482,0,9,0,7,4,4,0,38,38,0
19504,24,2,52028,14,2,2,7,3,1,0,5,39,0
724,61,4,36671,0,9,2,4,0,4,1,50,38,0
8907,64,4,289741,1,10,2,11,0,4,1,20,38,0
6201,28,2,30070,2,13,2,11,0,4,1,50,38,1
29344,51,2,222615,0,9,2,6,0,4,1,40,38,0
6945,56,2,85018,0,9,4,0,1,4,0,40,38,0
3238,29,2,367706,1,10,4,0,3,2,1,40,38,0
25067,34,4,140011,9,15,2,9,0,4,1,55,38,1
679,42,2,279914,2,13,2,12,0,4,1,40,38,1
3501,38,2,206535,1,10,0,12,4,4,0,50,38,0
17727,20,2,62865,0,9,4,8,1,4,0,45,38,0
12553,53,2,35102,1,10,0,0,1,4,0,34,38,0
13789,28,2,184078,0,9,0,0,1,4,0,40,38,0
23412,40,2,70761,6,12,4,12,1,2,1,40,38,0
20182,32,2,248584,0,9,4,4,3,4,1,40,38,0
1004,38,2,412296,0,9,0,2,3,4,1,28,38,0
5652,31,3,83748,1,10,2,3,5,1,0,70,34,0
2468,24,2,145964,2,13,4,3,1,4,1,40,38,0
22407,39,5,218249,1,10,5,9,4,2,0,37,38,0
20061,24,2,117767,6,12,4,11,3,4,1,20,38,0
15187,41,0,197069,1,10,3,0,1,2,1,40,38,0
20070,35,2,241306,0,9,2,0,0,4,1,45,38,0
28277,38,2,96185,0,9,0,7,4,2,0,32,38,0
4076,52,0,23780,1,10,0,0,1,4,1,40,38,0
18216,68,2,32779,0,9,2,13,0,4,1,12,38,0
11998,23,2,526164,2,13,4,0,4,2,0,40,38,0
10497,41,2,134130,2,13,2,11,0,4,1,50,38,1
510,33,0,319560,4,11,0,2,4,2,0,40,38,0
23162,54,2,88019,1,10,0,13,1,4,1,55,38,0
23525,26,2,98155,0,9,1,11,0,4,1,55,38,0
16941,50,2,173630,0,9,0,11,1,4,1,60,38,0
20054,36,3,186035,1,10,2,11,0,4,1,60,38,0
896,37,2,200153,0,9,2,2,0,4,1,40,38,0
1134,23,2,174754,1,10,4,11,1,4,0,30,38,0
18649,62,2,252668,3,14,4,9,1,4,1,70,38,0
16422,17,2,140027,5,7,4,7,3,4,0,25,38,0
19484,49,1,358668,12,16,2,9,0,4,1,45,38,1
18100,38,2,66326,0,9,2,13,0,4,1,99,38,0
29978,63,2,226422,0,9,2,2,0,4,1,40,38,0
21810,25,2,120238,1,10,2,11,0,4,1,43,38,0
28946,18,2,231562,0,9,4,11,3,4,0,33,38,0
6348,49,2,31264,0,9,0,0,1,4,0,35,38,0
6847,34,2,27409,10,5,2,2,0,4,1,50,38,0
25496,34,4,177639,6,12,4,2,1,4,1,40,38,0
7713,47,3,105779,2,13,4,11,3,4,1,40,38,0
4052,53,2,88842,0,9,2,3,0,4,1,40,38,0
27457,55,2,327589,0,9,0,6,1,4,0,40,38,0
12674,39,0,82622,2,13,4,0,1,4,1,45,38,0
10483,37,4,32239,0,9,0,4,1,4,1,40,38,0
7511,23,2,222925,0,9,2,6,3,4,0,40,38,0
21808,59,2,366618,10,5,2,7,0,4,1,30,38,0
10394,53,3,96062,2,13,2,3,0,4,1,48,38,1
6978,36,2,112271,0,9,2,13,0,4,1,40,38,0
8220,42,3,96509,1,10,2,3,0,1,1,60,35,0
26501,50,5,172970,0,9,2,13,0,4,1,40,32,0
16947,38,2,29874,4,11,2,2,0,4,1,40,38,0
21652,53,1,200190,3,14,2,9,0,4,1,55,38,1
12090,48,3,38819,0,9,2,2,0,4,1,36,38,0
17146,55,1,254949,0,9,2,5,0,4,1,40,38,0
10488,21,2,129172,1,10,4,7,2,4,1,16,38,0
6221,24,2,217961,1,10,4,6,1,4,1,40,38,0
1496,67,1,258973,0,9,0,7,1,4,0,24,38,0
9670,25,2,485496,0,9,4,6,1,2,0,40,38,0
25385,24,2,203027,6,12,4,6,3,4,1,40,38,0
21555,29,4,96718,0,9,2,2,0,4,1,37,38,0
1088,32,2,202952,0,9,2,0,0,4,1,40,38,0
23187,66,2,174788,1,10,0,0,1,4,0,20,38,0
12036,39,2,140477,0,9,4,6,1,4,0,10,38,0
18693,25,2,71351,14,2,4,7,2,4,1,25,7,0
27094,24,2,259510,2,13,2,9,0,4,1,30,38,1
15760,42,3,27187,3,14,2,4,0,4,1,60,38,1
29451,46,4,101722,1,10,2,3,0,4,1,40,38,0
9830,33,2,122612,0,9,3,7,1,1,0,35,36,0
7281,38,2,130007,2,13,4,7,1,4,1,40,38,0
16009,32,2,372692,0,9,2,2,0,4,1,40,38,0
8098,36,4,118429,0,9,2,3,0,4,1,50,38,0
18156,20,2,117476,1,10,2,2,0,4,1,40,38,0
5013,19,2,218956,0,9,4,9,3,4,1,40,38,0
6342,57,2,250201,5,7,2,7,0,4,1,52,38,0
367,44,2,115562,1,10,2,12,0,4,1,40,38,0
23080,61,2,191417,10,5,6,3,1,2,1,65,38,0
20460,26,2,229613,0,9,0,6,1,4,0,40,38,0
8233,55,2,129173,0,9,4,5,1,2,1,40,38,0
15238,55,2,198145,2,13,2,9,0,4,1,40,38,1
8943,29,2,115677,2,13,4,12,1,4,1,40,38,0
24257,25,5,295912,1,10,4,2,1,4,1,20,38,0
1513,35,2,119272,2,13,2,3,0,4,1,55,38,1
7881,22,2,51111,1,10,4,11,1,4,0,40,38,0
16717,27,2,155057,0,9,4,13,1,4,1,70,38,0
5379,48,2,348144,1,10,0,13,1,4,1,53,38,0
1326,50,2,30447,4,11,2,13,0,4,1,45,38,0
5760,42,4,206066,3,14,2,9,0,4,1,65,38,1
12702,51,2,74275,0,9,2,6,0,4,1,40,38,0
4396,48,2,34186,0,9,2,4,0,4,1,70,38,0
4389,29,2,232914,4,11,4,0,3,2,0,40,38,0
26042,25,2,131178,0,9,4,5,3,2,1,23,38,0
25413,61,2,243283,0,9,2,6,0,4,1,40,38,0
28670,35,2,191628,1,10,2,9,0,4,1,40,38,0
7715,39,2,187098,9,15,2,3,5,4,0,47,38,0
19757,42,4,320744,0,9,2,11,0,4,1,45,38,0
19154,44,2,163215,11,8,0,6,4,4,0,40,38,0
20036,35,2,108946,0,9,0,12,4,4,0,40,38,0
3905,46,2,59767,1,10,0,11,1,4,1,50,38,0
20880,48,2,125892,10,5,2,6,0,4,1,40,30,0
9214,25,2,313930,5,7,4,2,1,4,1,40,25,0
23083,38,2,229015,2,13,2,3,0,4,1,50,38,1
17746,37,2,133328,0,9,0,11,4,4,0,40,38,0
25932,31,2,319146,4,11,2,2,0,4,1,40,25,0
14091,36,2,33983,4,11,4,0,1,4,1,42,38,0
1110,38,2,79619,2,13,2,11,0,4,1,42,38,1
11586,33,2,133278,0,9,4,0,3,2,0,40,38,0
24002,31,1,178449,9,15,2,9,0,4,1,40,38,1
17921,18,2,92112,0,9,4,7,3,4,0,30,38,0
10534,41,3,60949,0,9,0,2,1,4,1,55,38,0
28547,46,2,97883,1,10,0,0,1,4,0,40,38,0
21188,61,2,357437,0,9,2,7,0,4,1,40,38,0
7543,20,2,107801,6,12,4,7,3,4,0,18,38,0
10196,32,2,157747,1,10,2,12,0,4,1,45,38,0
20263,49,2,31267,8,4,2,2,0,4,1,40,38,0
2265,26,4,284343,6,12,4,2,1,4,1,40,38,0
3741,19,2,387215,1,10,4,12,3,4,1,16,38,0
20222,56,2,190257,8,4,2,5,0,4,1,40,38,0
1609,38,2,304651,0,9,0,13,1,4,1,60,38,0
8291,63,3,189253,1,10,2,3,0,4,1,45,38,0
29391,30,2,377017,1,10,2,5,0,4,1,32,38,0
22892,46,2,117059,4,11,2,13,0,0,1,60,38,0
15663,59,2,21792,0,9,6,7,1,4,0,10,38,0
22946,39,2,172538,0,9,4,6,4,4,1,40,38,0
9487,56,3,184598,10,5,2,13,0,4,1,99,38,0
6243,51,2,180807,1,10,0,3,4,4,0,40,38,0
13442,51,4,199005,2,13,2,3,5,4,0,40,38,0
4129,35,2,181020,0,9,4,5,3,4,1,60,38,0
5323,27,2,132191,0,9,4,2,1,4,1,40,38,0
25875,29,2,46442,2,13,2,9,5,4,0,50,38,0
21632,70,4,37203,3,14,2,9,0,4,1,30,38,1
6705,27,2,245661,0,9,5,6,3,4,0,40,38,0
25000,34,1,90934,4,11,0,10,3,1,1,40,38,0
24331,20,2,435469,0,9,4,7,3,4,0,40,25,0
13736,65,1,240166,5,7,2,13,0,4,1,35,38,0
680,19,2,192453,1,10,4,7,2,4,0,25,38,0
2235,61,4,244087,0,9,2,2,0,4,1,52,38,0
19632,44,2,101214,2,13,0,11,4,4,1,44,38,0
2610,33,5,79580,2,13,2,0,0,2,1,40,38,1
6484,61,4,503675,1,10,2,11,0,2,1,60,38,0
7388,19,2,318822,1,10,4,0,2,4,0,40,38,0
27745,40,5,175304,1,10,0,11,1,4,0,40,38,0
28240,29,5,201556,2,13,4,9,1,4,1,50,38,0
26962,29,2,214702,0,9,4,2,1,4,1,35,38,0
16010,21,2,45607,1,10,4,7,3,4,0,40,38,0
6236,20,2,233624,0,9,4,2,3,4,1,40,38,0
356,46,2,108699,1,10,0,11,1,4,0,40,38,0
28686,45,2,179659,2,13,2,2,0,4,1,40,38,1
29761,48,2,350440,1,10,2,2,2,1,1,40,0,0
